year,month,region,province,thai_visitors,foreign_visitors,income_from_thai_visitors,income_from_foreign_visitors
2564,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,36878.00,28.00,45.31,0.05
2564,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,หนองคาย,88064.00,349.00,108.58,0.50
2564,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,13531.00,289.00,14.60,0.56
2564,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,112463.00,460.00,213.37,1.02
2564,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,119591.00,42.00,154.29,0.06
2564,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,สกลนคร,101215.00,0.00,113.71,0.00
2564,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,ยโสธร,11956.00,0.00,10.38,0.00
2564,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,12411.00,0.00,11.65,0.00
2564,พฤศจิกายน,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,9305.00,25.00,5.15,0.03
2564,ธันวาคม,ภาคกลาง,กรุงเทพมหานคร,2383978.00,159637.00,9845.11,2130.41
2564,ธันวาคม,ภาคกลาง,ลพบุรี,265144.00,186.00,329.50,0.21
2564,ธันวาคม,ภาคกลาง,พระนครศรีอยุธยา,497703.00,8611.00,717.09,13.96
2564,ธันวาคม,ภาคกลาง,สระบุรี,307750.00,403.00,452.97,0.69
2564,ธันวาคม,ภาคกลาง,ชัยนาท,51147.00,14.00,71.30,0.01
2564,ธันวาคม,ภาคกลาง,นครปฐม,216000.00,272.00,293.29,0.77
2564,ธันวาคม,ภาคกลาง,สิงห์บุรี,38585.00,112.00,51.88,0.10
2564,ธันวาคม,ภาคกลาง,อ่างทอง,42587.00,0.00,43.80,0.00
2564,ธันวาคม,ภาคกลาง,นนทบุรี,158826.00,1293.00,211.96,1.59
2564,ธันวาคม,ภาคกลาง,ปทุมธานี,104299.00,929.00,146.02,1.08
2564,ธันวาคม,ภาคกลาง,สมุทรปราการ,128665.00,19641.00,215.06,27.62
2564,ธันวาคม,ภาคกลาง,สมุทรสาคร,48960.00,105.00,47.89,0.22
2564,ธันวาคม,ภาคกลาง,ฉะเชิงเทรา,349850.00,214.00,452.06,0.18
2564,ธันวาคม,ภาคตะวันตก,ราชบุรี,186671.00,626.00,219.37,2.01
2564,ธันวาคม,ภาคตะวันตก,กาญจนบุรี,907622.00,1229.00,1596.86,3.85
2564,ธันวาคม,ภาคตะวันตก,สมุทรสงคราม,186640.00,127.00,202.76,0.27
2564,ธันวาคม,ภาคตะวันตก,สุพรรณบุรี,346794.00,0.00,392.73,0.00
2564,ธันวาคม,ภาคตะวันตก,เพชรบุรี,595951.00,148.00,1568.21,0.56
2564,ธันวาคม,ภาคตะวันตก,ประจวบคีรีขันธ์,593435.00,1707.00,2088.08,15.23
2564,ธันวาคม,ภาคตะวันออก,ชลบุรี,964356.00,11178.00,4221.38,88.87
2564,ธันวาคม,ภาคตะวันออก,จันทบุรี,132126.00,277.00,404.93,0.67
2564,ธันวาคม,ภาคตะวันออก,ตราด,130498.00,2632.00,602.51,29.68
2564,ธันวาคม,ภาคตะวันออก,นครนายก,170245.00,115.00,315.60,0.38
2564,ธันวาคม,ภาคตะวันออก,ปราจีนบุรี,101780.00,164.00,210.49,0.32
2564,ธันวาคม,ภาคตะวันออก,ระยอง,440059.00,2608.00,1143.90,7.90
2564,ธันวาคม,ภาคตะวันออก,สระแก้ว,68321.00,351.00,163.81,0.71
2564,ธันวาคม,ภาคใต้,ภูเก็ต,167948.00,93995.00,1347.82,5546.76
2564,ธันวาคม,ภาคใต้,พัทลุง,39244.00,0.00,50.38,0.00
2564,ธันวาคม,ภาคใต้,ตรัง,91339.00,122.00,353.78,0.45
2564,ธันวาคม,ภาคใต้,ระนอง,21760.00,108.00,54.10,0.38
2564,ธันวาคม,ภาคใต้,ชุมพร,70798.00,92.00,233.42,0.29
2564,ธันวาคม,ภาคใต้,ปัตตานี,7237.00,0.00,18.36,0.00
2564,ธันวาคม,ภาคใต้,ยะลา,48470.00,0.00,102.75,0.00
2564,ธันวาคม,ภาคใต้,นครศรีธรรมราช,138776.00,83.00,413.74,0.35
2564,ธันวาคม,ภาคใต้,นราธิวาส,5393.00,0.00,11.07,0.00
2564,ธันวาคม,ภาคใต้,กระบี่,79570.00,1685.00,807.42,9.44
2564,ธันวาคม,ภาคใต้,สงขลา,110907.00,279.00,596.35,0.95
2564,ธันวาคม,ภาคใต้,พังงา,140351.00,34396.00,430.70,300.05
2564,ธันวาคม,ภาคใต้,สุราษฎร์ธานี,124431.00,8193.00,670.20,82.24
2564,ธันวาคม,ภาคใต้,สตูล,118571.00,382.00,395.56,1.58
2564,ธันวาคม,ภาคเหนือ,กำแพงเพชร,60106.00,286.00,93.74,0.50
2564,ธันวาคม,ภาคเหนือ,เชียงราย,360119.00,2239.00,2211.40,15.43
2564,ธันวาคม,ภาคเหนือ,เชียงใหม่,810928.00,6546.00,5143.01,43.92
2564,ธันวาคม,ภาคเหนือ,พิจิตร,47125.00,92.00,72.78,0.21
2564,ธันวาคม,ภาคเหนือ,นครสวรรค์,112567.00,380.00,233.84,1.00
2564,ธันวาคม,ภาคเหนือ,ตาก,109331.00,38.00,273.82,0.12
2564,ธันวาคม,ภาคเหนือ,พิษณุโลก,202078.00,616.00,435.13,1.56
2564,ธันวาคม,ภาคเหนือ,พะเยา,77046.00,1066.00,143.48,1.91
2564,ธันวาคม,ภาคเหนือ,เพชรบูรณ์,195552.00,626.00,456.93,1.87
2564,ธันวาคม,ภาคเหนือ,แพร่,90937.00,349.00,142.92,0.57
2564,ธันวาคม,ภาคเหนือ,ลำปาง,146727.00,788.00,389.90,2.78
2564,ธันวาคม,ภาคเหนือ,ลำพูน,94339.00,1081.00,114.78,1.42
2564,ธันวาคม,ภาคเหนือ,แม่ฮ่องสอน,112339.00,2412.00,372.84,10.14
2564,ธันวาคม,ภาคเหนือ,อุตรดิตถ์,74146.00,159.00,101.45,0.29
2564,ธันวาคม,ภาคเหนือ,อุทัยธานี,46752.00,0.00,63.22,0.00
2564,ธันวาคม,ภาคเหนือ,สุโขทัย,76248.00,1641.00,175.26,3.60
2564,ธันวาคม,ภาคเหนือ,น่าน,131256.00,1455.00,282.52,5.31
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,43792.00,320.00,43.02,0.34
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,354735.00,1891.00,894.30,4.75
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,99364.00,254.00,149.94,0.55
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,นครพนม,101189.00,25.00,129.79,0.06
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,566844.00,4495.00,873.33,10.75
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,126290.00,850.00,217.62,1.69
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,33059.00,40.00,40.97,0.13
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,96923.00,42.00,133.45,0.15
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,44214.00,33.00,51.00,0.10
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,เลย,142378.00,773.00,179.75,1.47
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,69958.00,12.00,80.07,0.03
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,75971.00,77.00,105.69,0.14
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,หนองคาย,176022.00,872.00,241.59,1.29
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,49403.00,563.00,56.86,1.15
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,215261.00,672.00,428.84,1.53
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,211160.00,40.00,316.25,0.06
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,สกลนคร,123753.00,31.00,150.42,0.06
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,ยโสธร,38817.00,0.00,35.71,0.00
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,26300.00,0.00,26.59,0.00
2564,ธันวาคม,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,23805.00,61.00,14.99,0.06
2565,มกราคม,ภาคกลาง,กรุงเทพมหานคร,2299906.00,137591.00,9642.60,2181.01
2565,มกราคม,ภาคกลาง,ลพบุรี,272648.00,165.00,313.20,0.17
2565,มกราคม,ภาคกลาง,พระนครศรีอยุธยา,517228.00,8321.00,722.64,13.97
2565,มกราคม,ภาคกลาง,สระบุรี,297617.00,377.00,465.60,0.61
2565,มกราคม,ภาคกลาง,ชัยนาท,53831.00,25.00,74.06,0.02
2565,มกราคม,ภาคกลาง,นครปฐม,207244.00,211.00,277.25,0.55
2565,มกราคม,ภาคกลาง,สิงห์บุรี,41073.00,135.00,53.06,0.20
2565,มกราคม,ภาคกลาง,อ่างทอง,47596.00,14.00,46.69,0.01
2565,มกราคม,ภาคกลาง,นนทบุรี,153910.00,1354.00,197.10,1.59
2565,มกราคม,ภาคกลาง,ปทุมธานี,99371.00,1009.00,130.88,1.16
2565,มกราคม,ภาคกลาง,สมุทรปราการ,120200.00,17007.00,188.46,23.34
2565,มกราคม,ภาคกลาง,สมุทรสาคร,47296.00,133.00,45.62,0.27
2565,มกราคม,ภาคกลาง,ฉะเชิงเทรา,335295.00,197.00,396.58,0.16
2565,มกราคม,ภาคตะวันตก,ราชบุรี,125870.00,741.00,145.02,2.08
2565,มกราคม,ภาคตะวันตก,กาญจนบุรี,940476.00,2010.00,1739.60,6.55
2565,มกราคม,ภาคตะวันตก,สมุทรสงคราม,356285.00,210.00,352.18,0.44
2565,มกราคม,ภาคตะวันตก,สุพรรณบุรี,246314.00,380.00,297.79,0.53
2565,มกราคม,ภาคตะวันตก,เพชรบุรี,652025.00,299.00,1723.91,1.36
2565,มกราคม,ภาคตะวันตก,ประจวบคีรีขันธ์,672283.00,2505.00,2346.99,23.17
2565,มกราคม,ภาคตะวันออก,ชลบุรี,917069.00,8262.00,5152.39,133.66
2565,มกราคม,ภาคตะวันออก,จันทบุรี,75529.00,472.00,268.56,0.96
2565,มกราคม,ภาคตะวันออก,ตราด,99088.00,2178.00,652.87,18.66
2565,มกราคม,ภาคตะวันออก,นครนายก,121625.00,140.00,250.87,0.35
2565,มกราคม,ภาคตะวันออก,ปราจีนบุรี,90574.00,102.00,246.40,0.37
2565,มกราคม,ภาคตะวันออก,ระยอง,161806.00,4087.00,617.92,6.85
2565,มกราคม,ภาคตะวันออก,สระแก้ว,57752.00,462.00,195.00,1.31
2565,มกราคม,ภาคใต้,ภูเก็ต,165798.00,90395.00,1341.93,5305.84
2565,มกราคม,ภาคใต้,พัทลุง,46501.00,85.00,69.74,0.19
2565,มกราคม,ภาคใต้,ตรัง,58531.00,189.00,238.91,0.68
2565,มกราคม,ภาคใต้,ระนอง,36045.00,345.00,99.82,1.19
2565,มกราคม,ภาคใต้,ชุมพร,69228.00,110.00,230.94,0.33
2565,มกราคม,ภาคใต้,ปัตตานี,14683.00,0.00,40.01,0.00
2565,มกราคม,ภาคใต้,ยะลา,54867.00,0.00,114.61,0.00
2565,มกราคม,ภาคใต้,นครศรีธรรมราช,135599.00,112.00,412.60,0.40
2565,มกราคม,ภาคใต้,นราธิวาส,17075.00,0.00,36.68,0.00
2565,มกราคม,ภาคใต้,กระบี่,131467.00,20304.00,1500.90,146.76
2565,มกราคม,ภาคใต้,สงขลา,150656.00,166.00,917.69,1.30
2565,มกราคม,ภาคใต้,พังงา,83378.00,36712.00,286.71,339.97
2565,มกราคม,ภาคใต้,สุราษฎร์ธานี,164440.00,22466.00,979.19,224.76
2565,มกราคม,ภาคใต้,สตูล,117343.00,784.00,488.97,3.49
2565,มกราคม,ภาคเหนือ,กำแพงเพชร,56102.00,390.00,91.28,0.67
2565,มกราคม,ภาคเหนือ,เชียงราย,396239.00,3248.00,2650.11,27.99
2565,มกราคม,ภาคเหนือ,เชียงใหม่,745250.00,12359.00,4503.46,92.54
2565,มกราคม,ภาคเหนือ,พิจิตร,49267.00,118.00,79.07,0.25
2565,มกราคม,ภาคเหนือ,นครสวรรค์,113905.00,465.00,248.03,1.27
2565,มกราคม,ภาคเหนือ,ตาก,115838.00,64.00,315.38,0.25
2565,มกราคม,ภาคเหนือ,พิษณุโลก,239044.00,771.00,524.62,2.01
2565,มกราคม,ภาคเหนือ,พะเยา,75925.00,1181.00,129.94,2.32
2565,มกราคม,ภาคเหนือ,เพชรบูรณ์,190838.00,925.00,496.72,2.58
2565,มกราคม,ภาคเหนือ,แพร่,89214.00,485.00,147.81,0.93
2565,มกราคม,ภาคเหนือ,ลำปาง,130634.00,932.00,330.12,3.63
2565,มกราคม,ภาคเหนือ,ลำพูน,88141.00,1233.00,108.95,1.85
2565,มกราคม,ภาคเหนือ,แม่ฮ่องสอน,98165.00,3259.00,337.39,14.47
2565,มกราคม,ภาคเหนือ,อุตรดิตถ์,66971.00,186.00,96.45,0.37
2565,มกราคม,ภาคเหนือ,อุทัยธานี,47641.00,105.00,68.00,0.21
2565,มกราคม,ภาคเหนือ,สุโขทัย,71780.00,1986.00,154.77,4.83
2565,มกราคม,ภาคเหนือ,น่าน,110502.00,1595.00,249.61,7.87
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,54354.00,160.00,51.73,0.00
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,285370.00,1718.00,699.51,5.10
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,96703.00,279.00,140.13,0.58
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,นครพนม,93150.00,1279.00,114.68,2.79
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,470559.00,3374.00,733.35,7.31
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,195466.00,1143.00,365.62,2.10
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,24565.00,204.00,30.64,0.64
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,112071.00,1336.00,148.25,4.40
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,49386.00,304.00,61.76,0.93
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,เลย,135662.00,474.00,235.95,1.32
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,70789.00,123.00,80.37,0.31
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,66459.00,271.00,115.21,0.54
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,หนองคาย,159221.00,513.00,215.54,0.88
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,80807.00,466.00,104.26,1.01
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,195123.00,633.00,387.35,1.97
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,197257.00,185.00,248.47,0.40
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,สกลนคร,101775.00,579.00,98.59,1.55
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,ยโสธร,34385.00,69.00,33.10,0.15
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,22568.00,80.00,24.69,0.24
2565,มกราคม,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,20267.00,0.00,14.45,0.00
2565,กุมภาพันธ์,ภาคกลาง,กรุงเทพมหานคร,2343918.00,157290.00,9927.65,2351.41
2565,กุมภาพันธ์,ภาคกลาง,ลพบุรี,334850.00,348.00,378.75,0.35
2565,กุมภาพันธ์,ภาคกลาง,พระนครศรีอยุธยา,556911.00,7447.00,801.41,12.41
2565,กุมภาพันธ์,ภาคกลาง,สระบุรี,279504.00,332.00,432.00,0.53
2565,กุมภาพันธ์,ภาคกลาง,ชัยนาท,55239.00,22.00,75.09,0.02
2565,กุมภาพันธ์,ภาคกลาง,นครปฐม,188863.00,178.00,251.87,0.46
2565,กุมภาพันธ์,ภาคกลาง,สิงห์บุรี,45779.00,147.00,58.13,0.23
2565,กุมภาพันธ์,ภาคกลาง,อ่างทอง,51475.00,0.00,50.14,-
2565,กุมภาพันธ์,ภาคกลาง,นนทบุรี,137975.00,1240.00,174.89,1.47
2565,กุมภาพันธ์,ภาคกลาง,ปทุมธานี,87284.00,943.00,114.68,1.11
2565,กุมภาพันธ์,ภาคกลาง,สมุทรปราการ,127329.00,19191.00,196.97,25.94
2565,กุมภาพันธ์,ภาคกลาง,สมุทรสาคร,38816.00,89.00,37.39,0.18
2565,กุมภาพันธ์,ภาคกลาง,ฉะเชิงเทรา,343491.00,227.00,401.53,0.21
2565,กุมภาพันธ์,ภาคตะวันตก,ราชบุรี,119102.00,609.00,134.45,1.63
2565,กุมภาพันธ์,ภาคตะวันตก,กาญจนบุรี,912695.00,2423.00,1693.12,8.34
2565,กุมภาพันธ์,ภาคตะวันตก,สมุทรสงคราม,336304.00,263.00,333.32,0.50
2565,กุมภาพันธ์,ภาคตะวันตก,สุพรรณบุรี,242734.00,383.00,285.80,0.51
2565,กุมภาพันธ์,ภาคตะวันตก,เพชรบุรี,699413.00,428.00,1818.33,1.87
2565,กุมภาพันธ์,ภาคตะวันตก,ประจวบคีรีขันธ์,703568.00,3995.00,2324.88,36.95
2565,กุมภาพันธ์,ภาคตะวันออก,ชลบุรี,911339.00,8557.00,5061.74,138.76
2565,กุมภาพันธ์,ภาคตะวันออก,จันทบุรี,112702.00,533.00,413.86,1.14
2565,กุมภาพันธ์,ภาคตะวันออก,ตราด,96123.00,1875.00,633.33,14.36
2565,กุมภาพันธ์,ภาคตะวันออก,นครนายก,120022.00,121.00,239.92,0.31
2565,กุมภาพันธ์,ภาคตะวันออก,ปราจีนบุรี,84074.00,91.00,234.71,0.34
2565,กุมภาพันธ์,ภาคตะวันออก,ระยอง,150122.00,3445.00,570.06,5.39
2565,กุมภาพันธ์,ภาคตะวันออก,สระแก้ว,82673.00,487.00,281.56,1.40
2565,กุมภาพันธ์,ภาคใต้,ภูเก็ต,161030.00,87935.00,1297.60,5216.48
2565,กุมภาพันธ์,ภาคใต้,พัทลุง,28711.00,0.00,39.94,0.00
2565,กุมภาพันธ์,ภาคใต้,ตรัง,73646.00,324.00,307.48,1.19
2565,กุมภาพันธ์,ภาคใต้,ระนอง,29860.00,289.00,80.20,0.97
2565,กุมภาพันธ์,ภาคใต้,ชุมพร,74702.00,94.00,251.72,0.29
2565,กุมภาพันธ์,ภาคใต้,ปัตตานี,17366.00,0.00,48.02,0.00
2565,กุมภาพันธ์,ภาคใต้,ยะลา,63363.00,0.00,136.72,0.00
2565,กุมภาพันธ์,ภาคใต้,นครศรีธรรมราช,121703.00,82.00,376.62,0.29
2565,กุมภาพันธ์,ภาคใต้,นราธิวาส,21128.00,0.00,45.80,0.00
2565,กุมภาพันธ์,ภาคใต้,กระบี่,94204.00,13909.00,1064.67,98.78
2565,กุมภาพันธ์,ภาคใต้,สงขลา,120928.00,119.00,728.10,0.92
2565,กุมภาพันธ์,ภาคใต้,พังงา,64277.00,27724.00,218.41,247.55
2565,กุมภาพันธ์,ภาคใต้,สุราษฎร์ธานี,183559.00,28294.00,1125.05,279.23
2565,กุมภาพันธ์,ภาคใต้,สตูล,127178.00,873.00,538.98,3.96
2565,กุมภาพันธ์,ภาคเหนือ,กำแพงเพชร,58375.00,435.00,96.49,0.80
2565,กุมภาพันธ์,ภาคเหนือ,เชียงราย,417125.00,3740.00,2810.56,33.88
2565,กุมภาพันธ์,ภาคเหนือ,เชียงใหม่,755855.00,17336.00,4743.16,133.03
2565,กุมภาพันธ์,ภาคเหนือ,พิจิตร,50266.00,73.00,81.19,0.16
2565,กุมภาพันธ์,ภาคเหนือ,นครสวรรค์,112710.00,565.00,254.31,1.65
2565,กุมภาพันธ์,ภาคเหนือ,ตาก,119767.00,97.00,325.06,0.39
2565,กุมภาพันธ์,ภาคเหนือ,พิษณุโลก,202750.00,956.00,433.26,2.57
2565,กุมภาพันธ์,ภาคเหนือ,พะเยา,84186.00,1424.00,142.82,3.22
2565,กุมภาพันธ์,ภาคเหนือ,เพชรบูรณ์,176123.00,1292.00,473.80,3.73
2565,กุมภาพันธ์,ภาคเหนือ,แพร่,81735.00,652.00,141.64,1.34
2565,กุมภาพันธ์,ภาคเหนือ,ลำปาง,99818.00,638.00,261.27,2.51
2565,กุมภาพันธ์,ภาคเหนือ,ลำพูน,66466.00,1562.00,86.01,2.52
2565,กุมภาพันธ์,ภาคเหนือ,แม่ฮ่องสอน,77232.00,3719.00,276.29,17.20
2565,กุมภาพันธ์,ภาคเหนือ,อุตรดิตถ์,60536.00,224.00,88.71,0.47
2565,กุมภาพันธ์,ภาคเหนือ,อุทัยธานี,47652.00,0.00,75.94,0.00
2565,กุมภาพันธ์,ภาคเหนือ,สุโขทัย,54431.00,1175.00,117.95,2.97
2565,กุมภาพันธ์,ภาคเหนือ,น่าน,110193.00,1741.00,267.25,8.45
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,49451.00,91.00,44.00,0.31
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,240987.00,1118.00,563.47,3.13
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,85619.00,174.00,116.75,0.30
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,นครพนม,100062.00,703.00,126.04,1.51
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,479824.00,1851.00,734.79,3.88
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,191359.00,533.00,394.65,0.88
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,32455.00,111.00,35.22,0.30
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,117209.00,846.00,155.17,2.21
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,44524.00,165.00,57.11,0.40
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,เลย,127357.00,355.00,207.11,0.95
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,77057.00,59.00,89.17,0.12
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,55353.00,177.00,90.64,0.32
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,หนองคาย,124225.00,484.00,162.19,0.77
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,59019.00,407.00,74.18,0.79
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,223614.00,540.00,423.56,1.63
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,158855.00,155.00,200.21,0.27
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,สกลนคร,111646.00,345.00,113.23,0.90
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,ยโสธร,29263.00,38.00,26.82,0.07
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,17107.00,38.00,17.31,0.08
2565,กุมภาพันธ์,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,20515.00,0.00,14.94,0.00
2565,มีนาคม,ภาคกลาง,กรุงเทพมหานคร,2400409.00,224074.00,11572.13,3894.41
2565,มีนาคม,ภาคกลาง,ลพบุรี,348574.00,409.00,391.75,0.41
2565,มีนาคม,ภาคกลาง,พระนครศรีอยุธยา,543447.00,8028.00,789.72,14.22
2565,มีนาคม,ภาคกลาง,สระบุรี,297027.00,355.00,450.33,0.54
2565,มีนาคม,ภาคกลาง,ชัยนาท,62782.00,37.00,84.41,0.03
2565,มีนาคม,ภาคกลาง,นครปฐม,201541.00,203.00,266.25,0.51
2565,มีนาคม,ภาคกลาง,สิงห์บุรี,50582.00,171.00,60.79,0.26
2565,มีนาคม,ภาคกลาง,อ่างทอง,58593.00,-,56.37,-
2565,มีนาคม,ภาคกลาง,นนทบุรี,149319.00,860.00,187.38,1.00
2565,มีนาคม,ภาคกลาง,ปทุมธานี,92877.00,667.00,120.69,1.04
2565,มีนาคม,ภาคกลาง,สมุทรปราการ,123164.00,17864.00,189.39,23.77
2565,มีนาคม,ภาคกลาง,สมุทรสาคร,42315.00,103.00,56.61,0.21
2565,มีนาคม,ภาคกลาง,ฉะเชิงเทรา,337617.00,186.00,392.14,0.17
2565,มีนาคม,ภาคตะวันตก,ราชบุรี,122801.00,560.00,139.41,1.56
2565,มีนาคม,ภาคตะวันตก,กาญจนบุรี,920258.00,2915.00,1710.11,10.00
2565,มีนาคม,ภาคตะวันตก,สมุทรสงคราม,326479.00,259.00,320.24,0.47
2565,มีนาคม,ภาคตะวันตก,สุพรรณบุรี,253426.00,349.00,301.39,0.42
2565,มีนาคม,ภาคตะวันตก,เพชรบุรี,725031.00,474.00,1911.06,2.09
2565,มีนาคม,ภาคตะวันตก,ประจวบคีรีขันธ์,733196.00,4125.00,2400.22,38.46
2565,มีนาคม,ภาคตะวันออก,ชลบุรี,962989.00,22178.00,5485.37,344.23
2565,มีนาคม,ภาคตะวันออก,จันทบุรี,114564.00,575.00,381.06,1.49
2565,มีนาคม,ภาคตะวันออก,ตราด,110557.00,1709.00,695.56,13.69
2565,มีนาคม,ภาคตะวันออก,นครนายก,109960.00,43.00,228.61,0.12
2565,มีนาคม,ภาคตะวันออก,ปราจีนบุรี,82460.00,116.00,214.83,0.42
2565,มีนาคม,ภาคตะวันออก,ระยอง,162472.00,3781.00,582.94,7.40
2565,มีนาคม,ภาคตะวันออก,สระแก้ว,80694.00,309.00,257.78,0.86
2565,มีนาคม,ภาคใต้,ภูเก็ต,172762.00,102040.00,1352.01,5907.88
2565,มีนาคม,ภาคใต้,พัทลุง,30159.00,0.00,40.95,0.00
2565,มีนาคม,ภาคใต้,ตรัง,67338.00,268.00,275.81,0.96
2565,มีนาคม,ภาคใต้,ระนอง,32804.00,341.00,85.63,1.11
2565,มีนาคม,ภาคใต้,ชุมพร,79705.00,126.00,260.85,0.38
2565,มีนาคม,ภาคใต้,ปัตตานี,16195.00,0.00,43.53,0.00
2565,มีนาคม,ภาคใต้,ยะลา,61945.00,0.00,128.76,0.00
2565,มีนาคม,ภาคใต้,นครศรีธรรมราช,127082.00,108.00,386.41,0.37
2565,มีนาคม,ภาคใต้,นราธิวาส,22292.00,0.00,46.93,0.00
2565,มีนาคม,ภาคใต้,กระบี่,102667.00,16291.00,1120.26,112.96
2565,มีนาคม,ภาคใต้,สงขลา,126382.00,139.00,745.41,1.05
2565,มีนาคม,ภาคใต้,พังงา,65910.00,30766.00,221.73,265.70
2565,มีนาคม,ภาคใต้,สุราษฎร์ธานี,186933.00,44669.00,1186.20,583.31
2565,มีนาคม,ภาคใต้,สตูล,135787.00,812.00,559.62,3.59
2565,มีนาคม,ภาคเหนือ,กำแพงเพชร,55693.00,561.00,94.20,1.07
